id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_town_name,place_county_name,place_state_name,place_country_name,place_admin1_name,place_admin2_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id,taxon_kingdom_name,taxon_phylum_name,taxon_subphylum_name,taxon_superclass_name,taxon_class_name,taxon_subclass_name,taxon_superorder_name,taxon_order_name,taxon_suborder_name,taxon_superfamily_name,taxon_family_name,taxon_subfamily_name,taxon_supertribe_name,taxon_tribe_name,taxon_subtribe_name,taxon_genus_name,taxon_genushybrid_name,taxon_species_name,taxon_hybrid_name,taxon_subspecies_name,taxon_variety_name,taxon_form_name
6240116,Mon May 15 2017 15:39:29 GMT-0700 (PDT),2017-05-15,2017-05-15 22:39:29 UTC,Pacific Time (US & Canada),16988,apatten,2017-05-16 21:45:40 UTC,2018-10-21 07:16:53 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6240116,https://static.inaturalist.org/photos/7843375/medium.jpg?1494971157,,"",Very happy pollinator of some kind ,1,0,false,3,"Los Padres National Forest, Lockwood, CA, US",36.0834611667,-121.4011083333,,,,false,,,,Monterey,California,United States,California,Monterey,Hesperapis regularis,Hesperapis regularis,,Insecta,345371,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis regularis,,,,
6315041,2017-05-15 1:51:35 PM PDT,2017-05-15,2017-05-15 20:51:35 UTC,Pacific Time (US & Canada),24754,dgreenberger,2017-05-22 05:58:54 UTC,2019-08-18 04:21:28 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6315041,https://static.inaturalist.org/photos/7953000/medium.jpeg?1495433383,,"",,1,0,false,2,"3257-3299 Old Topanga Canyon Road Topanga, CA 90290",34.1238822937,-118.6364212036,,,,false,gps,gps,,Los Angeles,California,United States,California,Los Angeles,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
6425141,2017/05/29 10:34 AM PDT,2017-05-29,2017-05-29 17:34:00 UTC,Pacific Time (US & Canada),3342,hfabian,2017-05-30 01:55:26 UTC,2017-11-12 16:14:44 UTC,research,,https://www.inaturalist.org/observations/6425141,https://static.inaturalist.org/photos/8112352/medium.jpg?1496109287,,"",,1,0,false,,"Walnut Creek, CA, USA",37.9381635268,-121.9911146164,61,,,false,,,,Contra Costa,California,United States,California,Contra Costa,Hesperapis regularis,Hesperapis regularis,,Insecta,345371,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis regularis,,,,
6427669,2017/05/29 9:43 AM PDT,2017-05-29,2017-05-29 16:43:00 UTC,Pacific Time (US & Canada),3342,hfabian,2017-05-30 04:41:31 UTC,2018-08-26 18:56:37 UTC,research,,https://www.inaturalist.org/observations/6427669,https://static.inaturalist.org/photos/8115867/medium.jpg?1496119263,,"",,2,0,false,,"Concord, CA, USA",37.9399452277,-121.9912862778,93,,,false,,,,Contra Costa,California,United States,California,Contra Costa,Hesperapis regularis,Hesperapis regularis,,Insecta,345371,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis regularis,,,,
6699325,Sat Jun 17 2017 18:16:39 GMT-0500 (CDT),2017-06-17,2017-06-17 23:16:39 UTC,Central Time (US & Canada),43815,nathantaylor,2017-06-18 02:52:22 UTC,2018-07-29 02:46:19 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6699325,https://static.inaturalist.org/photos/8496875/medium.jpg?1497754352,,"",,1,0,false,3,"Texas, US",32.6617305967,-102.3603770999,,obscured,,true,,,,Gaines,Texas,United States,Texas,Gaines,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
6856392,2017/06/08 9:32 AM PDT,2017-06-08,2017-06-08 16:32:00 UTC,Pacific Time (US & Canada),143333,farrispa,2017-06-30 04:06:23 UTC,2020-03-13 23:56:15 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/6856392,https://static.inaturalist.org/photos/8737318/medium.jpg?1498795499,,"",,2,0,false,,"Los Angeles County, CA, USA",34.1006267807,-118.7238407135,145,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
7255484,2017/03/22 3:23 PM PDT,2017-03-22,2017-03-22 22:23:00 UTC,Pacific Time (US & Canada),262841,hydrocycler,2017-07-29 01:00:13 UTC,2019-05-11 14:20:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/7255484,https://static.inaturalist.org/photos/9373314/medium.jpg?1501287600,,"",,2,0,false,,"Borrego Springs, CA 92004, USA",33.2602214,-116.434307,195,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
8260980,2017/06/03 10:48 AM PDT,2017-06-03,2017-06-03 17:48:00 UTC,Pacific Time (US & Canada),35725,yetikat,2017-10-04 23:07:43 UTC,2018-10-25 13:35:29 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/8260980,https://static.inaturalist.org/photos/10951235/medium.jpeg?1507149002,,"",,1,0,false,,"Kern County, CA, USA",34.9863888889,-118.6916666667,,,,false,,,,Kern,California,United States,California,Kern,Hesperapis regularis,Hesperapis regularis,,Insecta,345371,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis regularis,,,,
9141762,2017-03-05 3:15:39 PM PST,2017-03-05,2017-03-05 23:15:39 UTC,Pacific Time (US & Canada),511225,alsalas12,2017-12-13 05:03:56 UTC,2019-05-11 14:02:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/9141762,https://static.inaturalist.org/photos/12358020/medium.jpg?1513141438,,"",Multiple bees hiding in one flower.,4,0,false,2,"422-434 Henderson Canyon Rd, Borrego Springs, CA 92004, USA",33.3018647469,-116.3868041709,2064,,,false,gps,gps,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
9296984,2017-03-26 16:24:16,2017-03-26,2017-03-26 23:24:16 UTC,Pacific Time (US & Canada),2616,alice_abela,2017-12-29 21:11:10 UTC,2018-04-09 18:16:29 UTC,needs_id,,https://www.inaturalist.org/observations/9296984,https://static.inaturalist.org/photos/12605252/medium.jpg?1514581866,,"Aculeata, Anthophila, Anza Borrego, Anza Borrego State Park, Arthropod, Arthropoda, Bee, CA, California, Dasypodainae, Desert Spring 2017, Hairy-footed Bee, Henderson Canyon, Hesperapini, Hesperapis, Hymenoptera, Insect, Insecta, Melittid Bee, Melittidae, San Diego County, loc_public, vis_everyone, Possible Hesperapis sp.","Henderson Canyon, San Diego County, California",3,0,false,,"Borrego Springs, California, United States",33.303333,-116.399722,,,,false,,"",,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
9360992,Fri Apr 07 2017 07:45:58 GMT-0700 (PDT),2017-04-07,2017-04-07 14:45:58 UTC,Pacific Time (US & Canada),231709,thunefeld,2018-01-04 05:25:57 UTC,2018-04-09 18:15:55 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/9360992,https://static.inaturalist.org/photos/12708321/medium.jpg?1515043559,,"",,1,0,false,3,"Anza-Borrego Desert State Park, Borrego Springs, CA, US",33.1813615853,-116.326580029,305,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
9689772,2016-04-03 07:33:10,2016-04-03,2016-04-03 14:33:10 UTC,Pacific Time (US & Canada),2616,alice_abela,2018-02-01 04:42:16 UTC,2019-03-01 18:56:53 UTC,needs_id,,https://www.inaturalist.org/observations/9689772,https://static.inaturalist.org/photos/13248708/medium.jpg?1517460085,,"Aculeata, Anthophila, Arthropod, Arthropoda, Bee, CA, California, Dasypodainae, Hairy-footed Bee, Hesperapini, Hesperapis, Hymenoptera, Insect, Insecta, Kern County, Melittid Bee, Melittidae, Mojave Spring 2016, Short Canyon, loc_public, vis_everyone, Possible Hesperapis sp.","Short Canyon, Kern County, California",2,0,false,,"California, United States",35.710194,-117.917708,,,,false,,"",,Kern,California,United States,California,Kern,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
9713648,2016-03-30 08:33:15,2016-03-30,2016-03-30 15:33:15 UTC,Pacific Time (US & Canada),2616,alice_abela,2018-02-03 06:16:20 UTC,2019-02-28 05:57:37 UTC,needs_id,,https://www.inaturalist.org/observations/9713648,https://static.inaturalist.org/photos/13284797/medium.jpg?1517638349,,"Aculeata, Anthophila, Arthropod, Arthropoda, Bee, CA, California, Dasypodainae, Death Valley National Park, Hairy-footed Bee, Hesperapini, Hesperapis, Hymenoptera, Ibex Spring Road, Insect, Insecta, Melittid Bee, Melittidae, Mojave Spring 2016, San Bernardino County, loc_public, vis_everyone, Bee (Hesperapis sp.)","Ibex Spring Road, Death Valley, San Bernardino County, California",3,0,false,,"California, United States",35.768144,-116.328813,,,,false,,"",,San Bernardino,California,United States,California,San Bernardino,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
10198830,Sun Mar 11 2018 16:47:35 GMT-0700 (PDT),2018-03-11,2018-03-11 23:47:35 UTC,Pacific Time (US & Canada),430295,froggydame,2018-03-12 05:37:41 UTC,2018-03-23 19:59:36 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10198830,https://static.inaturalist.org/photos/14088806/medium.jpg?1520833069,,"",,1,0,false,3,"The Living Desert Zoo and Gardens, Indian Wells, CA, US",33.7013283333,-116.3712916667,5,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
10199034,2016/04/01 5:35 PM PDT,2016-04-01,2016-04-02 00:35:00 UTC,Pacific Time (US & Canada),34038,merav,2018-03-12 05:56:05 UTC,2019-02-28 23:57:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10199034,https://static.inaturalist.org/photos/14089207/medium.jpg?1520834101,,"Animals, Insect, Invertebrates, Native Bees",the bigger one,2,0,false,,"Inyo County, CA, USA",36.8234395057,-117.1691894531,122,,,false,,,,Inyo,California,United States,California,Inyo,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
10334281,2018-03-17 16:07:50,2018-03-17,2018-03-17 23:07:50 UTC,Pacific Time (US & Canada),27743,jaykeller,2018-03-21 00:55:16 UTC,2019-05-12 04:06:26 UTC,needs_id,,https://www.inaturalist.org/observations/10334281,https://static.inaturalist.org/photos/14326747/medium.jpg?1521593693,,"Bee (Apoidea), Desert Hot Springs, CA, 3-17-18","",1,0,false,,"Cathedral City, California, United States",33.876055,-116.463814,,,,false,,"",,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
10351130,2018/03/17 4:05 PM PDT,2018-03-17,2018-03-17 23:05:00 UTC,Pacific Time (US & Canada),10285,finatic,2018-03-22 01:41:30 UTC,2018-10-26 15:15:18 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10351130,https://static.inaturalist.org/photos/14356204/medium.jpg?1521682753,,Mason Leafcutter and Resin Bees (Family Megachilidae),"Riverside County, California, US",1,0,false,,Cathedral City,33.8780216667,-116.4631883333,,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
10365320,Thu Mar 22 2018 12:37:51 GMT-0700 (PDT),2018-03-22,2018-03-22 19:37:51 UTC,Pacific Time (US & Canada),61883,cae1,2018-03-22 22:42:50 UTC,2019-03-22 13:31:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10365320,https://static.inaturalist.org/photos/14380161/medium.jpg?1521758610,,"",,3,0,false,3,"Desert Willow Golf Resort, Palm Desert, CA, US",33.7627550726,-116.3639890231,6,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
10365533,2018/03/22 1:53 PM PDT,2018-03-22,2018-03-22 20:53:00 UTC,Pacific Time (US & Canada),61883,cae1,2018-03-22 22:54:42 UTC,2019-03-22 13:30:31 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/10365533,https://static.inaturalist.org/photos/14380504/medium.jpeg?1521759167,,"",Digging in sand.,3,0,false,,"Palm Desert, CA, USA",33.7665931236,-116.3674528807,19,,,false,,,,Riverside,California,United States,California,Riverside,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
11099032,Tue Apr 17 2018 09:36:36 GMT-0700 (PDT),2018-04-17,2018-04-17 16:36:36 UTC,Pacific Time (US & Canada),34588,joemiller,2018-04-18 04:25:52 UTC,2018-04-19 05:03:05 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11099032,https://static.inaturalist.org/photos/15679601/medium.jpg?1524025554,,"",,1,0,false,3,"Marina Municipal Airport, Marina, CA, US",36.6763996175,-121.764917969,22,,,false,,,Marina,Monterey,California,United States,California,Monterey,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
11199432,2018/04/15 6:48 PM PDT,2018-04-15,2018-04-16 01:48:00 UTC,Pacific Time (US & Canada),28,tiwane,2018-04-20 04:36:35 UTC,2019-05-27 21:31:49 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11199432,https://static.inaturalist.org/photos/15874110/medium.jpg?1524198246,,"mojave national preserve, national park service, san bernardino county, mojave, mojave desert",,3,0,false,,"San Bernardino County, US-CA, US",34.9228772876,-115.7183196299,401,,,true,,,,San Bernardino,California,United States,California,San Bernardino,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
11526790,2017/03/12 11:57 AM PDT,2017-03-12,2017-03-12 18:57:00 UTC,Pacific Time (US & Canada),904695,ardiner,2018-04-27 19:02:34 UTC,2019-05-09 14:01:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/11526790,https://static.inaturalist.org/photos/16454780/medium.jpg?1524855501,,"",,3,0,false,,"San Diego County, CA, USA",33.3811141032,-116.4748535282,977,,,false,,,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
12397817,Sat May 12 2018 14:32:19 GMT-0700 (PDT),2018-05-12,2018-05-12 21:32:19 UTC,Pacific Time (US & Canada),16988,apatten,2018-05-12 23:21:05 UTC,2018-05-13 07:18:15 UTC,needs_id,CC-BY-ND,https://www.inaturalist.org/observations/12397817,https://static.inaturalist.org/photos/17868946/medium.jpg?1526167275,,"","A nice pollinator friend 
",1,0,false,3,"Marina Municipal Airport, Marina, CA, US",36.6819166667,-121.772255,5,,,false,,,Marina,Monterey,California,United States,California,Monterey,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
12668904,2018/05/20 5:40 PM PDT,2018-05-20,2018-05-21 00:40:00 UTC,Pacific Time (US & Canada),794669,mautner,2018-05-21 05:16:15 UTC,2018-05-21 14:15:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12668904,https://static.inaturalist.org/photos/18335099/medium.jpeg?1526879365,,"",,0,0,false,,"Los Angeles County, CA, USA",34.1688743972,-117.8900170326,468,,,false,,,,Los Angeles,California,United States,California,Los Angeles,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
12745991,Wed May 23 2018 09:59:40 GMT-0700 (PDT),2018-05-23,2018-05-23 16:59:40 UTC,Pacific Time (US & Canada),14744,bbell,2018-05-23 18:41:28 UTC,2018-10-21 07:20:11 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/12745991,https://static.inaturalist.org/photos/18464895/medium.jpg?1527100916,,"",,1,0,false,3,"3092–3142 Imjin Rd, Marina, CA, US",36.6687666667,-121.7688833333,5,,,false,,,,Monterey,California,United States,California,Monterey,Hesperapis regularis,Hesperapis regularis,,Insecta,345371,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis regularis,,,,
13319245,2018/06/06 11:19 AM PDT,2018-06-06,2018-06-06 18:19:00 UTC,Pacific Time (US & Canada),436984,yerbasanta,2018-06-11 01:08:52 UTC,2018-10-22 02:52:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/13319245,https://static.inaturalist.org/photos/19509874/medium.jpg?1528678941,,"",inside clarkia flower ,1,0,false,,"Monterey County, US-CA, US",36.70897531,-121.756287429,1590,obscured,,true,,,,Monterey,California,United States,California,Monterey,Hesperapis regularis,Hesperapis regularis,,Insecta,345371,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,Hesperapis regularis,,,,
14198080,2018/07/08 11:52 AM EDT,2018-07-08,2018-07-08 15:52:00 UTC,Eastern Time (US & Canada),254942,jgibbs,2018-07-09 14:09:59 UTC,2018-10-09 21:11:21 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14198080,https://static.inaturalist.org/photos/21058200/medium.jpg?1531145325,,"",clearing in aspen forest on Lysimachia,2,0,false,,"Division No. 18, MB, Canada",50.6097635465,-97.5117533523,212,,,false,,,,Division No. 18,,Canada,Manitoba,Division No. 18,Macropis nuda,Macropis nuda,,Insecta,199154,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Melittinae,,,,Macropis,,Macropis nuda,,,,
14371033,2018/07/14 11:18 AM EDT,2018-07-14,2018-07-14 15:18:00 UTC,Eastern Time (US & Canada),447191,tomwood734,2018-07-15 02:44:26 UTC,2019-06-05 15:13:47 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/14371033,https://static.inaturalist.org/photos/21363882/medium.jpeg?1531622625,,"",,2,0,false,,"Clay Township, MI, USA",42.6494324412,-82.5309788513,122,,,false,,,,Saint Clair,Michigan,United States,Michigan,St. Clair,Macropis nuda,Macropis nuda,,Insecta,199154,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Melittinae,,,,Macropis,,Macropis nuda,,,,
15498460,Sat Jun 30 2018 15:00:26 GMT-0400 (EDT),2018-06-30,2018-06-30 19:00:26 UTC,Eastern Time (US & Canada),432342,jesla17,2018-08-16 18:42:38 UTC,2019-06-05 15:13:25 UTC,research,,https://www.inaturalist.org/observations/15498460,https://static.inaturalist.org/photos/23240966/medium.jpg?1534444968,,"",Visiting Lysimachia ciliata in a power line right of way Geauga County Ohio,3,0,false,3,"Big Creek Park, Chardon, OH, US",41.6067106706,-81.2116686208,275,,,false,,,,Geauga,Ohio,United States,Ohio,Geauga,Macropis nuda,Macropis nuda,,Insecta,199154,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Melittinae,,,,Macropis,,Macropis nuda,,,,
18476727,2017/03/28 6:15 PM EDT,2017-03-28,2017-03-28 22:15:00 UTC,Eastern Time (US & Canada),777160,stevendaniel,2018-11-18 17:55:52 UTC,2019-03-16 15:34:22 UTC,needs_id,,https://www.inaturalist.org/observations/18476727,https://static.inaturalist.org/photos/28252781/medium.jpg?1542563436,,Hymenoptera,bee,1,0,false,,Canyon 41 Inner Pasture,32.928923,-116.29184,2026,,,false,,manual,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
18487292,2017/03/20 6:30 PM EDT,2017-03-20,2017-03-20 22:30:00 UTC,Eastern Time (US & Canada),777160,stevendaniel,2018-11-19 01:41:48 UTC,2019-03-20 13:55:14 UTC,needs_id,,https://www.inaturalist.org/observations/18487292,https://static.inaturalist.org/photos/28271970/medium.jpg?1542591505,,Hymenoptera,tucked for the night inside inside Eremalche rotundifolia,1,0,false,,North Fork Palm Wash/Grave Wash,33.303467,-116.093575,200,,,false,,manual,,San Diego,California,United States,California,San Diego,Hesperapis,Hesperapis,,Insecta,177889,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
20013921,2003/03/09 11:33 AM -0700,2003-03-09,2003-03-09 18:33:00 UTC,Arizona,865603,hankjorgensen,2019-02-01 18:40:47 UTC,2019-03-08 09:12:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/20013921,https://static.inaturalist.org/photos/30891185/medium.jpg?1549046006,,"",,1,0,false,,"Pima County, AZ, USA",32.3470972468,-112.9042053223,61,,,false,,,,Pima,Arizona,United States,Arizona,Pima,Xeralictoides,Xeralictoides,,Insecta,700712,Animalia,Arthropoda,Hexapoda,,Insecta,Pterygota,,Hymenoptera,Apocrita,Apoidea,Melittidae,Dasypodainae,,Dasypodaini,,Hesperapis,,,,,,
